Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
544388, České Budějovice, Obec: Dolní Bukovsko,63,43,43,3,0,0,0,0,2,1,0,0,2,0,0,1,0,5,9,0,0,12,0,3,0,0,5,0
544388, České Budějovice, Obec: Dolní Bukovsko,42,32,32,6,0,0,4,0,1,4,0,1,0,0,0,0,0,1,8,0,0,4,0,2,0,0,1,0
544388, České Budějovice, Obec: Dolní Bukovsko,36,30,30,0,0,0,3,0,5,3,0,0,1,0,0,0,0,0,3,4,0,2,0,0,0,0,9,0
535664, České Budějovice, Obec: Doubravice,175,"72,02",175,13,0,0,9,0,24,12,5,1,6,1,0,22,0,10,52,0,0,12,0,1,0,0,6,1
544400, České Budějovice, Obec: Doudleby,245,"64,14",244,48,0,0,17,0,14,12,3,5,8,0,2,23,1,20,55,0,1,7,1,3,0,0,24,0
535958, České Budějovice, Obec: Drahotěšice,164,"64,31",164,6,0,0,8,0,5,16,8,0,3,0,0,20,0,17,53,1,0,8,0,1,0,0,18,0
549371, České Budějovice, Obec: Dražíč,122,"58,65",122,10,0,0,6,0,3,22,2,2,3,0,0,6,0,8,35,0,0,9,0,2,1,0,13,0
544426, České Budějovice, Obec: Dříteň,752,438,438,50,1,0,38,5,29,25,4,3,12,0,1,29,0,18,126,1,2,38,0,3,3,2,43,2
544426, České Budějovice, Obec: Dříteň,109,77,77,19,0,0,3,0,2,12,0,0,1,0,0,12,0,1,11,0,0,3,0,0,0,0,12,0
544426, České Budějovice, Obec: Dříteň,104,57,57,5,0,0,4,0,5,8,0,0,0,0,0,3,0,4,13,0,0,13,0,0,0,0,2,0
544426, České Budějovice, Obec: Dříteň,118,82,82,6,0,0,8,1,6,12,3,1,0,0,0,10,0,1,19,0,0,5,0,1,1,0,8,0
544426, České Budějovice, Obec: Dříteň,87,46,46,9,0,0,1,0,1,6,1,1,0,0,0,5,0,0,9,0,0,7,0,1,0,0,5,0
544426, České Budějovice, Obec: Dříteň,63,47,47,6,0,0,5,0,0,4,0,1,2,0,0,7,1,0,15,0,0,1,0,0,0,0,3,0
544426, České Budějovice, Obec: Dříteň,51,36,36,7,0,0,1,0,1,3,0,2,0,0,0,6,0,0,8,0,1,3,0,2,0,0,2,0
535788, České Budějovice, Obec: Dubičné,234,"72,22",234,39,2,0,14,0,9,19,3,2,3,0,0,15,0,7,56,2,1,15,0,2,1,0,43,1
544442, České Budějovice, Obec: Dubné,553,397,397,60,0,0,21,1,29,9,2,3,12,0,3,30,0,33,91,0,0,45,0,9,1,3,40,2
544442, České Budějovice, Obec: Dubné,345,250,250,26,1,2,9,0,15,29,4,1,4,0,0,20,0,11,79,0,1,16,0,2,1,0,27,0
544442, České Budějovice, Obec: Dubné,93,59,59,9,0,0,7,0,2,9,1,0,0,0,0,4,0,3,14,0,0,1,0,1,0,0,8,0
544442, České Budějovice, Obec: Dubné,193,142,142,15,0,0,8,1,5,5,4,2,3,0,0,9,0,16,43,0,0,15,0,4,0,0,11,0
544451, České Budějovice, Obec: Dynín,136,"52,51",136,6,1,0,4,0,4,11,0,0,2,0,2,22,0,7,56,0,0,8,1,2,0,0,9,1
535575, České Budějovice, Obec: Habří,71,"85,54",70,19,0,0,3,0,3,0,0,0,0,0,0,7,0,3,24,0,1,2,0,2,0,0,6,0
536075, České Budějovice, Obec: Hartmanice,80,"57,97",80,8,1,0,11,1,6,10,0,0,0,0,0,4,0,5,14,0,0,14,0,2,0,1,3,0
598593, České Budějovice, Obec: Heřmaň,105,"68,18",104,13,0,0,4,0,3,10,1,2,1,0,0,16,0,9,23,1,0,5,0,0,0,0,16,0
535851, České Budějovice, Obec: Hlavatce,76,"60,32",76,12,0,0,8,0,4,2,1,0,1,0,0,6,0,10,16,0,0,10,0,4,1,0,1,0
598607, České Budějovice, Obec: Hlincová Hora,225,"71,66",224,47,0,0,16,0,16,7,4,1,2,0,0,30,0,24,49,1,0,6,0,4,1,0,15,1
544485, České Budějovice, Obec: Hluboká nad Vltavou,1 089,702,702,124,1,0,46,0,27,47,12,5,20,1,3,92,0,64,165,0,2,25,0,10,2,5,46,2
544485, České Budějovice, Obec: Hluboká nad Vltavou,1 024,668,668,146,0,0,29,2,28,55,6,1,7,1,0,52,0,49,199,0,0,26,0,10,3,1,50,1
544485, České Budějovice, Obec: Hluboká nad Vltavou,1 266,925,925,206,1,0,58,0,43,67,13,5,8,0,1,105,0,56,215,0,1,40,2,15,3,0,83,3
544485, České Budějovice, Obec: Hluboká nad Vltavou,236,152,152,37,0,0,12,0,6,12,5,0,0,0,0,26,0,4,31,0,1,5,0,1,0,0,11,0
544485, České Budějovice, Obec: Hluboká nad Vltavou,169,126,126,20,0,0,9,0,6,21,3,1,3,0,1,7,0,4,38,0,0,1,0,0,0,0,12,0
544485, České Budějovice, Obec: Hluboká nad Vltavou,185,127,127,10,0,1,12,0,5,17,3,0,3,0,0,13,0,1,31,0,1,8,0,1,2,0,18,0
544485, České Budějovice, Obec: Hluboká nad Vltavou,205,119,119,6,0,0,9,0,14,26,2,2,3,0,0,12,1,2,30,0,0,6,0,1,0,0,5,0
544493, České Budějovice, Obec: Homole,1 002,700,700,127,0,2,28,0,45,27,13,4,16,0,2,79,0,47,198,0,1,35,4,12,1,2,52,3
544493, České Budějovice, Obec: Homole,189,140,140,17,0,0,8,1,6,10,1,0,2,0,0,17,0,13,30,1,0,13,0,5,0,1,14,0
536105, České Budějovice, Obec: Horní Kněžeklady,60,"62,50",60,9,0,0,4,0,5,4,0,0,1,0,0,3,0,3,14,0,0,11,0,1,0,0,5,0
544515, České Budějovice, Obec: Horní Stropnice,972,546,546,31,2,0,54,1,10,170,4,7,2,1,0,32,0,16,126,0,0,32,0,5,1,1,49,2
544515, České Budějovice, Obec: Horní Stropnice,92,71,71,2,0,0,8,0,1,16,0,0,2,0,0,5,0,1,22,0,0,4,0,1,0,0,8,0
544515, České Budějovice, Obec: Horní Stropnice,157,78,78,2,0,0,4,0,1,12,1,1,0,0,0,6,0,2,30,0,0,8,0,1,0,0,10,0
544523, České Budějovice, Obec: Hosín,464,352,352,68,0,0,13,1,30,15,1,1,4,0,0,20,0,17,101,1,0,20,0,13,1,5,39,1
544523, České Budějovice, Obec: Hosín,209,140,140,18,0,0,8,0,12,7,2,1,1,0,0,11,0,3,52,0,0,9,0,0,0,0,14,1
535524, České Budějovice, Obec: Hosty,72,"54,96",72,8,0,0,5,0,4,11,0,0,2,0,0,10,0,1,13,0,0,7,0,0,0,0,11,0
535460, České Budějovice, Obec: Hradce,55,"76,39",55,4,0,0,6,0,3,1,0,0,0,0,0,9,0,4,18,0,0,8,0,1,1,0,0,0
544540, České Budějovice, Obec: Hranice,84,"47,73",82,0,0,0,4,0,3,12,1,1,1,0,0,10,0,5,19,0,0,9,0,0,0,0,13,4
544558, České Budějovice, Obec: Hrdějovice,922,"72,37",922,137,1,0,27,3,53,52,19,3,27,0,0,108,0,53,276,2,1,61,1,12,4,0,81,1
535753, České Budějovice, Obec: Hůry,297,"67,81",296,43,0,0,10,0,25,18,11,0,5,0,2,28,0,12,84,0,0,15,0,12,1,2,27,1
535613, České Budějovice, Obec: Hvozdec,85,"85,00",85,11,0,0,2,0,11,6,1,4,0,0,0,3,0,3,35,0,2,1,0,0,0,0,6,0
535907, České Budějovice, Obec: Chotýčany,131,"70,43",131,6,0,0,8,0,11,5,4,3,3,0,0,16,0,7,31,0,0,19,0,1,1,0,13,3
544591, České Budějovice, Obec: Chrášťany,343,193,193,4,1,0,25,1,6,32,4,1,3,0,1,24,0,5,50,0,0,20,0,0,1,0,14,1
544591, České Budějovice, Obec: Chrášťany,98,71,71,15,0,0,6,0,1,9,0,0,0,0,0,2,0,2,18,0,0,14,0,0,1,0,2,1
544591, České Budějovice, Obec: Chrášťany,81,42,42,2,0,0,0,0,0,13,0,0,0,0,0,4,0,1,13,0,0,1,0,0,0,0,8,0
544591, České Budějovice, Obec: Chrášťany,73,45,45,6,0,0,4,0,3,6,2,0,1,0,0,3,0,4,9,0,0,2,0,1,0,0,3,0
544612, České Budějovice, Obec: Jankov,195,106,105,10,0,0,5,1,4,11,4,1,1,1,0,15,0,3,22,0,1,7,0,3,0,1,14,0
544612, České Budějovice, Obec: Jankov,122,97,97,22,0,0,7,0,5,9,3,3,0,0,0,10,0,5,17,0,0,7,0,2,0,0,7,0
544639, České Budějovice, Obec: Jílovice,438,272,272,24,0,0,16,0,14,55,2,1,0,0,0,14,0,15,61,0,5,29,0,3,0,2,28,1
544639, České Budějovice, Obec: Jílovice,120,88,87,3,0,0,4,0,4,19,2,1,0,0,0,11,0,1,26,0,0,0,0,1,0,0,12,0
544639, České Budějovice, Obec: Jílovice,70,36,36,2,0,0,0,0,2,6,0,1,0,0,0,2,0,0,14,0,0,3,0,1,1,0,4,0
544639, České Budějovice, Obec: Jílovice,38,29,29,1,0,0,2,1,0,5,0,0,0,0,0,2,0,0,9,0,0,2,0,1,0,0,6,0
544639, České Budějovice, Obec: Jílovice,115,80,80,2,0,0,4,0,1,17,0,0,1,0,0,8,0,1,28,0,2,7,0,0,0,0,8,0
535761, České Budějovice, Obec: Jivno,180,"67,42",180,27,0,0,4,0,17,11,0,1,4,0,0,21,1,12,49,0,0,4,0,1,0,0,28,0
535982, České Budějovice, Obec: Kamenná,150,"60,98",150,4,0,1,9,2,2,33,2,0,0,1,0,12,0,1,59,4,0,0,1,2,2,2,12,1
544663, České Budějovice, Obec: Kamenný Újezd,1 048,750,750,148,0,0,45,0,42,64,8,4,3,0,1,71,0,43,189,0,0,61,0,17,1,0,43,2
544663, České Budějovice, Obec: Kamenný Újezd,595,395,395,87,0,0,19,2,15,14,5,3,5,0,2,47,1,22,91,0,0,33,0,3,1,0,42,1
544663, České Budějovice, Obec: Kamenný Újezd,194,128,128,21,0,3,3,1,12,5,3,0,2,1,0,12,0,10,28,0,0,13,0,0,3,0,9,0
535877, České Budějovice, Obec: Komařice,164,"62,12",163,23,1,0,2,0,9,22,2,1,0,0,0,20,1,6,45,0,0,12,0,1,0,1,16,1
529729, České Budějovice, Obec: Kvítkovice,58,"63,74",58,8,0,0,2,0,2,3,0,0,0,0,0,6,0,4,25,0,0,1,0,0,0,0,7,0
544736, České Budějovice, Obec: Ledenice,1 536,966,965,118,1,1,62,1,61,98,9,7,24,3,0,104,2,41,238,0,1,68,0,9,4,4,102,0
544736, České Budějovice, Obec: Ledenice,158,100,100,15,0,0,1,2,4,16,3,2,1,0,0,8,0,4,31,0,0,4,0,0,0,0,8,1
544736, České Budějovice, Obec: Ledenice,169,118,118,16,2,0,5,0,8,6,2,1,4,0,0,8,0,6,24,0,1,22,0,2,0,2,9,0
544736, České Budějovice, Obec: Ledenice,84,67,67,4,1,0,9,0,6,2,1,2,1,0,0,5,0,3,14,0,0,3,0,0,0,0,16,0
544744, České Budějovice, Obec: Libín,158,101,101,9,0,0,4,0,15,14,0,6,0,0,1,4,0,3,14,0,0,17,0,0,1,0,12,0
544744, České Budějovice, Obec: Libín,86,75,75,17,0,0,3,0,2,8,0,0,0,0,0,4,0,11,19,0,0,1,0,1,1,0,6,2
544744, České Budějovice, Obec: Libín,64,46,46,4,0,0,3,0,4,10,4,0,0,0,0,7,0,2,5,0,0,3,0,0,0,1,3,0
535800, České Budějovice, Obec: Libníč,269,"65,61",268,43,1,0,27,0,22,12,4,2,14,0,0,16,0,20,58,0,0,12,0,2,2,0,33,0
544761, České Budějovice, Obec: Lipí,369,239,238,41,0,0,15,0,15,14,7,4,2,0,1,19,0,15,73,0,0,10,0,1,3,0,18,0
544761, České Budějovice, Obec: Lipí,139,102,102,16,0,0,7,0,9,13,2,4,1,0,0,16,0,0,29,0,0,1,0,1,0,1,2,0
544779, České Budějovice, Obec: Lišov,1 461,984,983,111,0,3,53,1,155,78,8,1,18,1,1,81,0,38,276,0,0,50,1,13,3,1,87,0
544779, České Budějovice, Obec: Lišov,1 127,675,675,77,2,1,27,1,99,47,3,0,12,1,2,44,1,20,184,0,2,36,0,13,7,1,88,0
544779, České Budějovice, Obec: Lišov,248,174,174,13,0,0,6,1,26,17,3,0,4,0,0,16,1,12,39,0,0,12,0,1,0,0,23,0
544779, České Budějovice, Obec: Lišov,601,365,365,36,1,0,13,0,52,34,8,0,0,0,1,25,0,8,90,0,1,40,0,4,1,1,48,0
544795, České Budějovice, Obec: Litvínovice,826,629,629,176,0,0,39,1,35,21,12,1,11,1,0,63,0,38,141,0,1,21,0,17,4,0,43,1
544795, České Budějovice, Obec: Litvínovice,643,453,453,72,0,1,14,0,22,32,5,3,4,0,0,60,2,26,125,0,0,30,0,14,0,0,43,0
544795, České Budějovice, Obec: Litvínovice,437,322,322,67,0,1,15,1,11,15,2,2,7,1,2,34,2,28,86,0,0,12,0,11,1,0,21,1
544809, České Budějovice, Obec: Ločenice,429,245,245,50,0,2,22,0,9,23,3,2,1,0,2,18,0,8,72,0,0,8,0,1,1,0,21,2
544809, České Budějovice, Obec: Ločenice,133,101,101,9,0,0,8,0,6,9,3,1,0,0,2,14,0,8,22,0,0,5,0,0,1,0,11,1
535940, České Budějovice, Obec: Mazelov,106,"62,72",106,3,0,0,7,0,4,19,0,4,0,0,0,3,2,2,32,0,1,7,1,4,1,0,16,0
544817, České Budějovice, Obec: Mladošovice,103,67,67,8,0,0,6,0,1,7,0,2,2,0,0,6,0,2,21,0,1,4,0,2,0,0,3,1
544817, České Budějovice, Obec: Mladošovice,182,115,115,6,0,0,6,0,7,17,0,2,2,0,0,13,0,4,35,0,1,6,2,0,0,0,14,0
544817, České Budějovice, Obec: Mladošovice,43,35,35,1,0,0,4,0,2,2,0,1,4,0,0,3,0,0,12,0,0,1,0,0,0,0,5,0
598615, České Budějovice, Obec: Modrá Hůrka,40,"57,14",39,2,0,0,0,0,1,4,0,0,2,0,0,5,0,1,10,0,0,11,0,0,0,0,3,0
535842, České Budějovice, Obec: Mokrý Lom,68,"81,93",67,9,0,0,3,0,4,7,2,0,1,0,2,8,0,5,19,0,1,1,0,0,0,0,5,0
535281, České Budějovice, Obec: Mydlovary,157,"63,05",156,12,0,0,8,0,10,10,9,4,0,1,0,15,0,6,54,0,0,11,0,1,0,1,13,1
535371, České Budějovice, Obec: Nákří,112,"64,37",112,11,0,0,14,1,2,14,1,4,2,0,1,12,0,1,22,0,0,10,0,1,0,3,13,0
544825, České Budějovice, Obec: Nedabyle,219,"75,52",219,26,0,0,7,0,14,21,5,2,5,0,0,32,0,8,59,0,1,23,0,1,0,0,15,0
535435, České Budějovice, Obec: Neplachov,194,"66,44",194,27,0,1,20,1,11,12,1,1,3,0,0,9,0,9,64,0,2,11,0,2,1,0,19,0
535648, České Budějovice, Obec: Nová Ves,436,"77,03",435,54,1,0,41,4,31,32,7,2,6,0,2,23,0,18,125,2,1,16,0,4,2,0,62,2
544868, České Budějovice, Obec: Nové Hrady,830,449,448,37,0,0,33,0,14,83,4,3,7,1,2,34,0,5,119,0,2,13,0,3,1,3,74,5
544868, České Budějovice, Obec: Nové Hrady,1 023,661,660,76,4,0,75,0,16,79,2,10,8,1,1,64,0,22,187,0,1,25,0,7,2,0,78,0
544868, České Budějovice, Obec: Nové Hrady,192,114,114,4,0,0,5,0,2,17,1,1,1,0,0,5,0,3,40,0,0,9,0,0,0,0,25,0
544884, České Budějovice, Obec: Olešnice,533,325,325,46,0,0,25,0,18,42,0,3,5,0,0,31,0,14,83,0,1,19,0,4,0,0,30,0
544884, České Budějovice, Obec: Olešnice,106,71,71,6,1,0,3,0,2,12,0,0,2,0,0,4,0,2,28,0,0,1,0,2,0,0,6,2
544892, České Budějovice, Obec: Olešník,510,312,312,44,0,0,31,2,22,22,6,4,5,0,1,31,0,7,82,1,0,11,0,4,0,1,37,1
544892, České Budějovice, Obec: Olešník,132,83,83,16,0,0,3,0,1,11,0,0,2,0,1,7,0,4,19,0,0,8,0,0,0,1,10,0
535231, České Budějovice, Obec: Ostrolovský Újezd,104,"77,61",103,18,0,0,7,0,7,9,1,0,1,0,0,9,0,5,33,0,2,6,0,0,0,0,5,0
535699, České Budějovice, Obec: Petříkov,175,"68,90",175,30,2,1,8,0,8,18,2,0,4,0,0,24,0,11,40,0,0,6,0,1,0,1,19,0
535991, České Budějovice, Obec: Pištín,318,214,214,13,0,0,9,0,25,16,5,0,16,0,0,23,0,9,47,0,1,11,0,4,1,1,29,2
535991, České Budějovice, Obec: Pištín,207,145,145,14,0,0,8,0,17,10,2,4,3,0,0,15,0,1,35,0,0,6,0,6,1,0,19,1
535176, České Budějovice, Obec: Planá,134,"69,07",133,21,0,0,9,0,9,15,3,2,3,0,1,13,0,4,33,0,0,2,0,4,2,0,12,0
535346, České Budějovice, Obec: Plav,265,"80,30",263,33,0,0,12,1,11,18,7,2,7,2,0,42,0,19,63,0,0,9,1,1,0,0,34,1
544965, České Budějovice, Obec: Radošovice,88,"60,69",88,8,0,0,8,0,8,6,2,1,0,0,0,9,0,2,28,0,0,9,0,0,0,1,6,0
544973, České Budějovice, Obec: Roudné,671,"72,78",667,123,0,0,46,1,42,25,6,2,21,1,3,60,1,51,183,1,0,26,1,5,7,4,54,4
544981, České Budějovice, Obec: Rudolfov,1 037,707,707,117,2,0,44,0,38,41,12,4,19,1,0,62,0,33,214,2,1,26,1,10,1,4,72,2
544981, České Budějovice, Obec: Rudolfov,872,607,607,91,0,0,29,0,31,40,5,4,16,1,2,61,0,45,170,2,0,44,1,3,0,0,58,1
544981, České Budějovice, Obec: Rudolfov,140,85,85,20,0,0,5,0,4,5,1,1,0,0,0,5,0,6,20,0,0,2,1,1,0,1,11,2
545007, České Budějovice, Obec: Římov,471,"67,87",469,102,1,1,31,0,23,44,10,5,8,0,3,57,1,18,95,0,0,30,0,4,0,0,32,4
545015, České Budějovice, Obec: Sedlec,256,185,185,22,1,0,19,0,15,17,3,1,3,0,0,14,0,5,60,0,0,14,0,0,0,1,8,0
545015, České Budějovice, Obec: Sedlec,70,48,48,3,0,1,1,0,6,2,1,1,0,0,0,3,0,3,19,0,0,3,0,1,0,0,3,0
545015, České Budějovice, Obec: Sedlec,73,48,48,1,0,0,4,0,5,2,0,0,2,0,0,17,0,0,10,0,0,4,0,0,0,0,3,0
545023, České Budějovice, Obec: Slavče,92,53,53,3,0,0,0,0,7,6,0,4,0,0,0,5,0,0,25,0,0,0,0,1,0,0,2,0
545023, České Budějovice, Obec: Slavče,321,165,165,10,0,0,7,1,3,32,1,4,1,0,0,13,0,8,56,0,0,11,0,2,0,0,16,0
545023, České Budějovice, Obec: Slavče,124,85,85,11,0,0,4,0,1,17,3,0,3,0,0,6,0,2,20,0,0,7,0,0,0,0,9,0
545066, České Budějovice, Obec: Srubec,1 196,841,841,150,0,0,42,1,79,30,10,4,14,0,1,94,0,64,239,1,0,34,1,12,0,1,62,1
545066, České Budějovice, Obec: Srubec,681,505,505,84,2,0,27,1,33,26,5,0,10,0,0,54,0,37,140,1,0,37,0,7,3,1,36,1
545074, České Budějovice, Obec: Staré Hodějovice,670,"70,16",667,107,1,0,31,0,53,47,6,1,17,0,2,65,0,63,155,3,3,19,0,11,0,4,79,0
545082, České Budějovice, Obec: Strážkovice,271,"68,61",270,45,1,0,13,0,9,24,3,3,6,0,0,30,1,8,86,1,4,6,0,4,2,1,23,0
536032, České Budějovice, Obec: Strýčice,38,"73,08",38,2,0,0,2,1,3,2,0,2,0,0,0,2,0,0,19,0,0,2,0,2,0,0,1,0
545091, České Budějovice, Obec: Střížov,117,"65,00",116,24,0,0,6,0,9,4,4,0,4,0,0,10,0,6,30,0,0,3,0,1,0,0,15,0
545104, České Budějovice, Obec: Svatý Jan nad Malší,288,"65,60",286,41,0,0,11,2,7,24,3,3,4,0,2,29,0,7,105,0,0,12,1,4,2,0,26,3
545121, České Budějovice, Obec: Ševětín,718,"65,33",714,80,2,1,41,0,43,66,14,7,4,0,5,66,0,34,236,2,0,43,1,5,0,1,62,1
545139, České Budějovice, Obec: Štěpánovice,436,"63,65",435,43,1,0,21,0,45,32,4,0,3,1,1,36,1,4,134,0,1,31,1,2,0,0,73,1
545155, České Budějovice, Obec: Temelín,324,179,178,20,0,0,18,0,9,24,5,2,3,0,1,12,0,3,51,0,1,5,0,2,0,2,19,0
545155, České Budějovice, Obec: Temelín,57,40,40,3,0,0,3,0,0,1,0,0,2,0,0,5,0,2,16,0,0,0,0,0,0,0,8,0
545155, České Budějovice, Obec: Temelín,122,74,74,2,0,0,7,0,8,12,0,0,1,0,0,4,0,1,19,0,1,0,0,0,1,0,17,1
545155, České Budějovice, Obec: Temelín,75,46,46,3,0,0,4,0,3,7,0,0,0,0,1,8,0,3,8,2,0,0,0,0,0,0,7,0
545155, České Budějovice, Obec: Temelín,46,28,28,6,0,0,1,0,2,2,1,0,0,0,0,1,0,1,5,0,0,6,0,0,0,0,3,0
545155, České Budějovice, Obec: Temelín,79,57,57,0,0,0,8,2,0,5,0,1,1,0,0,10,0,1,17,0,0,4,0,1,0,0,7,0
545171, České Budějovice, Obec: Trhové Sviny,610,421,421,42,2,0,21,0,12,45,6,4,8,1,0,53,0,14,141,0,1,21,0,6,0,1,40,0
545171, České Budějovice, Obec: Trhové Sviny,632,429,429,40,0,0,27,2,12,51,1,6,10,1,0,38,0,12,140,0,0,24,0,4,0,1,58,0
545171, České Budějovice, Obec: Trhové Sviny,332,211,211,23,0,0,14,1,9,20,2,4,5,0,1,13,0,3,86,0,0,3,0,0,0,1,24,0
545171, České Budějovice, Obec: Trhové Sviny,948,512,507,51,0,0,18,0,21,44,8,2,10,0,1,59,0,24,154,0,0,33,0,13,0,1,62,0
545171, České Budějovice, Obec: Trhové Sviny,674,401,400,28,0,0,27,1,12,49,6,3,8,1,0,37,0,12,133,0,0,15,1,6,2,2,53,1
545171, České Budějovice, Obec: Trhové Sviny,222,127,127,0,0,0,6,1,2,22,1,0,3,0,0,16,1,0,50,0,0,4,0,1,0,0,20,0
545171, České Budějovice, Obec: Trhové Sviny,111,78,78,8,0,0,9,0,0,13,0,0,1,0,0,4,0,7,22,0,0,1,0,1,2,0,8,1
545171, České Budějovice, Obec: Trhové Sviny,56,41,41,1,0,0,0,0,3,9,0,0,0,0,0,7,0,0,16,0,0,4,0,1,0,0,0,0
545171, České Budějovice, Obec: Trhové Sviny,78,45,45,1,0,0,3,0,1,2,2,0,1,0,0,3,0,0,15,0,0,8,0,0,0,0,9,0
545171, České Budějovice, Obec: Trhové Sviny,87,63,63,6,0,0,7,0,0,1,0,0,0,0,0,13,0,1,14,0,1,18,0,0,0,0,1,0
545171, České Budějovice, Obec: Trhové Sviny,332,173,173,24,3,0,8,0,7,23,1,0,0,1,0,10,0,3,45,0,0,8,0,2,0,1,34,0
545201, České Budějovice, Obec: Týn nad Vltavou,918,382,382,53,1,0,21,2,8,32,1,5,10,0,0,75,1,15,75,0,0,27,0,5,0,8,35,2
545201, České Budějovice, Obec: Týn nad Vltavou,990,697,697,118,0,0,47,0,19,58,12,8,25,0,1,93,0,44,176,0,2,47,0,6,0,2,34,1
545201, České Budějovice, Obec: Týn nad Vltavou,759,440,439,29,0,0,44,1,6,46,14,8,13,0,0,59,0,13,91,1,1,17,0,5,1,3,82,3
545201, České Budějovice, Obec: Týn nad Vltavou,1 036,607,606,64,1,0,26,0,16,51,5,3,19,1,0,94,0,26,165,0,1,22,0,4,1,2,93,6
545201, České Budějovice, Obec: Týn nad Vltavou,682,414,414,46,2,0,15,0,13,37,4,1,24,0,2,51,0,11,120,0,0,23,0,7,1,0,53,3
545201, České Budějovice, Obec: Týn nad Vltavou,565,355,355,29,0,0,23,0,8,25,7,2,12,0,0,43,0,13,125,0,0,19,0,4,0,0,43,0
545201, České Budějovice, Obec: Týn nad Vltavou,749,471,470,35,0,0,35,1,11,49,8,6,17,0,0,54,0,12,164,1,1,19,0,9,0,0,44,0
545201, České Budějovice, Obec: Týn nad Vltavou,365,235,235,18,0,0,21,0,5,29,2,2,5,0,2,33,0,16,58,0,1,12,0,5,1,2,20,0
545201, České Budějovice, Obec: Týn nad Vltavou,190,118,118,11,0,0,7,0,1,15,0,1,2,0,1,17,0,6,37,0,0,1,0,1,0,1,17,0
545201, České Budějovice, Obec: Týn nad Vltavou,74,53,53,1,0,0,7,0,1,9,1,0,0,0,0,6,0,1,14,0,0,6,0,3,0,0,4,0
545201, České Budějovice, Obec: Týn nad Vltavou,105,71,71,7,0,0,10,0,7,3,0,0,3,0,0,11,0,3,16,0,0,3,0,0,0,0,8,0
545201, České Budějovice, Obec: Týn nad Vltavou,58,49,49,8,0,0,10,2,6,2,0,0,1,0,0,5,0,0,8,0,0,3,1,0,0,0,3,0
535494, České Budějovice, Obec: Úsilné,258,"68,98",256,49,0,0,12,0,23,11,1,2,7,0,2,23,0,11,70,0,3,11,0,2,0,0,29,0
545228, České Budějovice, Obec: Včelná,1 082,"67,92",1 077,195,1,1,45,0,55,64,23,8,24,0,1,101,1,76,286,0,0,53,0,18,7,2,114,2
535737, České Budějovice, Obec: Vidov,333,"75,34",329,42,0,0,11,0,26,15,3,1,13,0,1,42,1,21,97,0,0,12,0,7,0,0,35,2
535893, České Budějovice, Obec: Vitín,229,"67,55",225,21,0,0,26,0,9,15,4,1,7,0,0,15,0,10,68,0,0,13,1,14,0,0,20,1
535915, České Budějovice, Obec: Vlkov,24,"72,73",24,1,0,2,0,0,2,1,2,1,0,0,0,5,0,0,5,0,0,2,0,0,0,0,3,0
545261, České Budějovice, Obec: Vrábče,390,"65,77",383,59,1,0,16,0,19,21,10,1,6,0,0,44,0,34,95,0,0,35,0,3,1,2,36,0
535796, České Budějovice, Obec: Vráto,219,"70,19",218,44,0,1,9,2,13,15,3,2,8,0,5,22,1,6,63,0,2,6,0,2,0,0,14,0
545287, České Budějovice, Obec: Všemyslice,158,112,112,34,0,0,7,0,5,6,0,3,1,0,0,9,1,0,17,0,0,6,0,1,0,2,19,0
545287, České Budějovice, Obec: Všemyslice,512,325,325,41,0,0,14,0,7,30,2,0,3,2,1,45,0,14,115,0,0,10,0,3,0,1,37,0
545287, České Budějovice, Obec: Všemyslice,102,64,64,12,0,2,4,0,7,7,1,0,0,0,1,10,0,0,15,0,0,2,0,1,0,1,1,0
545287, České Budějovice, Obec: Všemyslice,107,82,82,6,0,0,5,0,6,3,0,0,1,0,0,12,0,3,34,0,2,6,0,1,0,0,2,1
545317, České Budějovice, Obec: Záboří,161,"55,71",160,17,0,0,21,0,15,16,1,1,3,0,0,11,0,6,36,0,3,6,0,0,0,1,21,2
536016, České Budějovice, Obec: Zahájí,253,"68,19",252,22,2,0,18,0,20,30,3,1,3,0,1,12,0,11,94,0,0,12,0,2,0,2,19,0
599778, České Budějovice, Obec: Závraty,25,"75,76",25,4,0,0,1,0,3,0,0,0,2,0,0,0,0,0,4,0,0,5,0,0,0,0,6,0
545341, České Budějovice, Obec: Zliv,781,500,500,51,2,0,29,1,29,47,5,1,4,1,1,39,0,21,172,1,0,16,0,8,0,1,66,1
545341, České Budějovice, Obec: Zliv,1 301,793,791,95,2,0,51,2,45,66,10,1,13,2,3,76,1,30,253,0,0,35,1,8,2,0,89,3
